Run ID,date,Model,Experiment Type,Dataset,Centrality,Homo,Homo_std,NMI,NMI_std,Sim@10,Sim@16,Sim@20,Sim@4,Sim@5,Sim@8,_runtime,_step,_timestamp,_wandb,accuracy,accuracy_std,auc,auc_std,class_accuracy,demographic_parity_difference,demographic_parity_difference_std,demographic_parity_ratio,demographic_parity_ratio_std,epoch,f1_score,f1_score_std,imparity,imparity_std,loss,loss_neig,loss_self,loss_structure,precision,precision_std,recall,recall_std
lgzlrs4e,20241114,BLNN,drop_edge,citeseer,eigen,28.861102813290408,1.0493575306928338,29.29381615133017,1.0284353452279344,60.81454849243164,58.51179885864258,57.4135856628418,65.64472198486328,64.44845581054688,62.08671188354492,555.239479724,1999,1731544465.2590168,{'runtime': 556},65.89782118707738,0.9708109482871978,79.28748723084935,0.5748030757470085,"[[0.2048437267448382, 0.6061757315602063, 0.5524345293691603, 0.7023449706590963, 0.6920773117945226, 0.6643159777913606], [0.28948196149679073, 0.6436676580619376, 0.824905015447629, 0.8032346445842344, 0.8418630454094235, 0.7687368662193136]]",0.052701673689347486,0.023844189316036626,0.7460989846683551,0.09880139691748042,1999,65.30471162229915,0.8784021308380269,0.13743365987936926,0.013244553646480372,-1.7812734842300415,-1.8268481492996216,0.04557466506958008,0.0,65.21522026376765,0.8632497702544315,65.89782118707738,0.9708109482871978
vqc6bwi7,20241114,BLNN,drop_edge_weighted,citeseer,eigen,31.08365224263803,0.37192073649979895,31.284195004389893,0.5484733708256883,60.31559753417969,57.882476806640625,56.713253021240234,65.70484161376953,64.45446014404297,61.68845748901367,549.60406259,1999,1731545023.7528236,{'runtime': 550},66.0199098422239,1.569622087955858,79.40064492873073,0.9328476097947614,"[[0.21135964835226503, 0.6048454782487325, 0.5584630863887132, 0.6947685357180291, 0.7319808572110895, 0.6343052612501959], [0.30016070254478305, 0.6462216295794101, 0.8409387505935577, 0.7876414448694576, 0.8411409946487292, 0.7634363238830264]]",0.052284514036534654,0.018302759559664632,0.7399332675907704,0.07323104236330207,1999,65.52786855659505,1.485860523755626,0.13218641241549042,0.01891345872932455,-1.78399920463562,-1.8302388191223145,0.04623967409133911,0.0,65.45821900250665,1.4766335276100873,66.0199098422239,1.569622087955858
3x2sijxi,20241114,BLNN,drop_edge_extended,citeseer,eigen,32.37604232688282,0.6429600088176989,32.89553237115796,0.7452425196273595,60.036075592041016,57.814849853515625,56.767356872558594,64.96844482421875,63.65494537353515,61.08356094360352,592.824214926,1999,1731545625.256986,{'runtime': 593},65.58790383170549,0.9621872357121504,79.11440729520514,0.590200252178155,"[[0.22432351129907616, 0.6054225027640049, 0.5365277668116851, 0.7003496658612716, 0.7052883101513263, 0.6224349887993395], [0.2859376482966343, 0.6286963013735971, 0.8319635350266964, 0.8098181032758704, 0.8472520027193958, 0.7767807090295976]]",0.05788403439887798,0.016845125124742667,0.7150971741613772,0.06839419740301972,1999,65.06846597890545,0.9915127116127008,0.1470979121143129,0.01132295449825328,-1.7856853008270264,-1.8324942588806152,0.04680889844894409,0.0,65.02684099516772,1.1363607214959837,65.58790383170549,0.9621872357121504
4kxvr7qw,20241114,BLNN,drop_edge_weighted_extended,citeseer,eigen,33.166975025556624,0.7554573815458026,33.82115233544027,0.8747018565308601,60.78449630737305,58.517433166503906,57.53682327270508,65.16381072998047,64.10579681396484,61.8537712097168,598.014295622,1999,1731546231.9659998,{'runtime': 599},66.06498873027799,1.0661839354578957,79.37872870792967,0.6200146551548198,"[[0.22338878274754476, 0.5859102003822959, 0.5369288191299096, 0.7190681703154412, 0.7238020365809767, 0.6526315227036406], [0.26227324547313524, 0.629066397875816, 0.8403636860902453, 0.808090651036335, 0.8382625731039294, 0.7647716656438261]]",0.059607268329553265,0.016277005493000627,0.7055805025097588,0.07169378103763474,1999,65.46874800052323,0.9664758188756948,0.13314135063049287,0.013685969871563824,-1.781277418136597,-1.830657720565796,0.04938030242919922,0.0,65.41639162665884,0.9475088159655992,66.06498873027799,1.0661839354578957
ijwrcqlc,20241114,BLNN,drop_edge,citeseer,betweenness,31.616797094278,0.5307602716177796,31.749808567023365,0.5634607294068674,60.59212493896485,58.27885437011719,57.12954330444336,65.5395278930664,64.20199584960938,61.69221496582031,553.115036367,1999,1731546794.0787263,{'runtime': 554},66.72426746806912,1.2380519010397055,79.76586365080924,0.7150735554984295,"[[0.20396611355573385, 0.6050930678520008, 0.5652074600828422, 0.7182917640108385, 0.7353958194284413, 0.655976479213799], [0.22900176997582244, 0.6363928362305644, 0.8439546529582158, 0.8253535560259975, 0.8312797350607044, 0.7704902634838442]]",0.05607441463784082,0.019887299238723614,0.7212358519783569,0.0860606844396272,1999,66.02671841415133,1.1100874726801464,0.12701398173131836,0.013537206793824808,-1.7891547679901123,-1.83349347114563,0.044338762760162354,0.0,65.90883516048129,1.1693748681312088,66.72426746806912,1.2380519010397055
613rewys,20241114,BLNN,drop_edge_weighted,citeseer,betweenness,29.303362315661563,0.7146257947171832,29.66412087326485,0.6826103738876168,60.26149368286133,58.01397705078125,56.80793380737305,65.22392272949219,63.64291763305664,61.45551681518555,561.235001616,1999,1731547364.3923814,{'runtime': 562},65.8564988730278,1.3990351105720058,79.2954395615567,0.8262467538583802,"[[0.22114390974737505, 0.5830649933604325, 0.5659726366660566, 0.7095396979316235, 0.7230988173501066, 0.6261893107876764], [0.2659206056527328, 0.63730885952925, 0.8404295246809419, 0.7943970474979529, 0.8492741085725806, 0.7506550307166749]]",0.0511713888037311,0.023989051868712145,0.7471326147856223,0.10284965397919524,1999,65.32620986838047,1.295596393840747,0.13264117155709584,0.012689170247571269,-1.7858915328979492,-1.8301913738250732,0.0442999005317688,0.0,65.26255796950373,1.3221908353870115,65.8564988730278,1.3990351105720058
cepo41f3,20241114,BLNN,drop_edge_extended,citeseer,betweenness,28.93639085223013,0.7023043399856337,28.97541340485127,0.8248686833642722,60.8055305480957,58.15111541748047,56.85902786254883,65.37421417236328,64.23805236816406,61.95145797729492,608.098378945,1999,1731547981.8072207,{'runtime': 609},66.58527422990234,0.98430124540003,79.73413193540048,0.5784919877613759,"[[0.23672988668742456, 0.615812729393843, 0.5511622260103619, 0.7282408859780058, 0.7165961610818791, 0.6325828950627157], [0.24053479427709543, 0.6316979059866223, 0.8430247395655528, 0.8124748747843965, 0.8470571699796018, 0.7650096503207962]]",0.06384430252788563,0.021643820641026337,0.6908918332261113,0.08903750792722852,1999,66.03463291495015,0.9899969748053494,0.13274052890688334,0.012887049399346907,-1.7815521955490112,-1.829110622406006,0.04755842685699463,0.0,65.97164164903234,1.1020354389621834,66.58527422990234,0.98430124540003
5pv67fw5,20241114,BLNN,drop_edge_weighted_extended,citeseer,betweenness,29.879542593902503,0.5908536728376145,30.036657078273603,0.7134321795362532,60.53200912475586,58.78043365478515,57.67057418823242,64.84821319580078,63.498653411865234,61.30898666381836,600.872538484,1999,1731548591.9923463,{'runtime': 602},66.71863260706236,1.1067860947337076,79.78912040810103,0.6653767892907445,"[[0.2234041160258572, 0.6203610330294056, 0.5434836220810151, 0.703198985910076, 0.7381050170689101, 0.6503119232354149], [0.2793964937227117, 0.6268304915860694, 0.8490293952683061, 0.8199399023699684, 0.8434469446336372, 0.7733672790294116]]",0.06622218047997785,0.018383428063710787,0.6773379760237285,0.07102792475776175,1999,66.14807219853027,1.1190568895172286,0.135783457114038,0.013238804616024304,-1.7796993255615234,-1.8292627334594729,0.049563467502593994,0.0,66.06863372286811,1.0859707331744015,66.71863260706236,1.1067860947337076
r03psr14,20241114,BLNN,drop_edge,cora,degree,51.44541149292808,0.6965533279973007,50.57011784360162,0.9030052299234396,78.97711181640625,77.08409881591797,76.3109359741211,81.61927795410156,81.06352233886719,79.68057250976562,481.111635599,1999,1731549082.4498968,{'runtime': 482},82.97877249653901,0.9792764781107864,89.5996868312697,0.646986855555844,"[[0.7042767471497025, 0.6971673799899945, 0.9016097263991532, 0.85314695733886, 0.817186468414713, 0.7711457249885574, 0.7209432288565335], [0.7486255199082966, 0.8604974847326853, 0.9415206030843236, 0.8918629689322588, 0.8558612785462806, 0.868534316246684, 0.8241482186603889]]",0.03771581253846171,0.008021039358605143,0.616231421107442,0.07616601874668592,1999,82.9630276289856,1.0149843494335442,0.06338438693413699,0.014050098709304615,-1.6361597776412964,-1.721147537231445,0.08498775959014893,0.0,83.19832378778301,1.0339031992120649,82.97877249653901,0.9792764781107864
k0dm1j2b,20241114,BLNN,drop_edge_weighted,cora,degree,53.76764669570666,1.0652187329082736,53.25197490979973,1.1702190301663742,79.0140380859375,77.3264389038086,76.50665283203125,81.52696228027344,80.90841674804688,79.7821273803711,479.986638596,1999,1731549572.8029046,{'runtime': 481},82.70650669127826,0.9120113830172968,89.39448258052091,0.5774261299317075,"[[0.699535744174339, 0.7200734842150036, 0.8696288287098131, 0.8516638227927691, 0.7967431679626162, 0.7647477699001398, 0.7314925309134821], [0.7709717443013195, 0.8476471798020402, 0.9360685068963306, 0.8944017719953397, 0.8664910702463132, 0.8574523143592488, 0.8485276216890403]]",0.03381264748767416,0.006134057944408054,0.6451738624959992,0.06163818857222233,1999,82.6978609703827,0.9205115438858144,0.07220323831925116,0.012238105715529869,-1.6423933506011963,-1.7237659692764282,0.08137267827987671,0.0,82.91538000307618,0.9435626147247852,82.70650669127826,0.9120113830172968
r1tr4dda,20241114,BLNN,drop_edge_extended,cora,degree,56.00491676132121,0.6447996830647464,55.78192281998262,0.7129425109505562,79.32791900634766,77.504150390625,76.78913879394531,81.80390930175781,81.27030181884766,79.99446105957031,536.980257705,1999,1731550119.5838,{'runtime': 538},83.6548223350254,0.979963950045872,89.99990526424246,0.590657790335319,"[[0.7205209883463667, 0.6815710104327072, 0.9102970682913656, 0.8636423006071869, 0.8105221477640733, 0.7696691572762218, 0.7505509819253905], [0.7716796408621189, 0.8567549726464276, 0.949261947257008, 0.9046529254970236, 0.8544297424301316, 0.8490961424403819, 0.8509509548953608]]",0.03799671044378832,0.009236138718262269,0.607621551984696,0.07819678544081746,1999,83.6309221675974,0.983782808046942,0.0644039612822428,0.01215417757008929,-1.6377077102661133,-1.7269465923309326,0.08923894166946411,0.0,83.83067818644176,0.9884093379053758,83.6548223350254,0.979963950045872
a8nihu77,20241114,BLNN,drop_edge_weighted_extended,cora,degree,53.63256504430065,1.1674041275062177,53.13347938931028,1.2708003123980631,78.88109588623047,77.32413482666016,76.499267578125,81.54541778564453,80.91581726074219,79.47747802734375,533.364814654,1999,1731550661.725123,{'runtime': 534},82.67651130595294,0.7682289957625265,89.4095330680653,0.468517824071955,"[[0.7131887039719936, 0.6736440908356383, 0.8780779473527331, 0.8427587029631682, 0.8218156257622811, 0.7767437662674566, 0.7270114952643099], [0.768218689092246, 0.8442991051440366, 0.9485944122530288, 0.8936639959242731, 0.8455555072808876, 0.8507495715362342, 0.8437068174230034]]",0.03680446007083868,0.007251733950901508,0.612450606779632,0.07530119934890644,1999,82.65987852084305,0.7545108558137379,0.0714874074022485,0.01529367547423676,-1.6360102891921997,-1.723572015762329,0.0875617265701294,0.0,82.87730483371094,0.7645753678678827,82.67651130595294,0.7682289957625265
suc40nt4,20241114,BLNN,drop_edge,cora,eigen,54.447473597697424,0.835447723559314,53.8698180377702,0.8452150487484741,79.1654281616211,77.68879699707031,76.84638214111328,81.76698303222656,81.15953063964844,79.69903564453125,474.769952282,1999,1731551145.2905807,{'runtime': 476},82.64190124596217,0.6702050428708447,89.34670431180606,0.4159436977486208,"[[0.7023568862750381, 0.6647638688233253, 0.8920841070742487, 0.849949516674122, 0.8121904675117978, 0.7666322420850761, 0.7394294747843171], [0.7600655159484345, 0.8479086029143085, 0.9433465766869638, 0.8890716214107195, 0.8572819845754646, 0.849074646921838, 0.833082124578729]]",0.03920864739858287,0.004444795657255714,0.5988128913364478,0.0484868668709184,1999,82.62048920627173,0.6724380681815358,0.06887785807338556,0.012764406629339723,-1.6253464221954346,-1.713895320892334,0.08854895830154419,0.0,82.81459198435837,0.6728513996670538,82.64190124596217,0.6702050428708447
rhq3670h,20241114,BLNN,drop_edge_weighted,cora,eigen,53.05929516811114,0.45153192945125026,52.63346851182473,0.5651899285208367,79.26514434814453,77.6333999633789,76.91468811035156,81.70236206054688,81.07829284667969,79.84674835205078,476.849522546,1999,1731551634.1007943,{'runtime': 478},82.75034610059991,0.7819933520450486,89.43770181454032,0.48298696679567105,"[[0.688672943825293, 0.7038872805142307, 0.8783315445239435, 0.8517546466387204, 0.8208155285489726, 0.748062157755312, 0.7500332320509429], [0.7439649081508527, 0.8642791819521966, 0.9435359806981904, 0.894814110928869, 0.8660637554027492, 0.8518108490104945, 0.84257581299719]]",0.03688380020183605,0.008141609255909472,0.622850238963019,0.07221900645991075,1999,82.72990019128846,0.8226849716735213,0.06926171581579418,0.010356630535162704,-1.642980933189392,-1.726038694381714,0.08305776119232178,0.0,82.92927215844414,0.867906918786728,82.75034610059991,0.7819933520450486
dmuhabpm,20241114,BLNN,drop_edge_extended,cora,eigen,54.51613039020386,1.55708498628103,54.31488652719045,1.647591158917167,79.70457458496094,78.11576843261719,77.41321563720703,81.96085357666016,81.33678436279297,80.34527587890625,514.681271697,1999,1731552158.848671,{'runtime': 517},82.81264420858328,0.7250291289841494,89.48915496491435,0.44436351751798986,"[[0.6776026320932796, 0.6930007014552302, 0.902148826808256, 0.8509544818415773, 0.8065397121699505, 0.7743327467130791, 0.740736602613838], [0.7451437587451756, 0.8637292798186769, 0.9498840822366612, 0.8948059659745932, 0.8571058148328428, 0.8533712478101027, 0.8411529876417934]]",0.03820951233503333,0.005827047302793025,0.6101444023672393,0.0552582548004145,1999,82.78437254842359,0.7316541186629237,0.0696930555513909,0.012963387122577417,-1.6472718715667725,-1.732731580734253,0.08545976877212524,0.0,82.96381800295987,0.708710010684102,82.81264420858328,0.7250291289841494
h7eppacd,20241114,BLNN,drop_edge_weighted_extended,cora,eigen,50.239946992296346,1.3798881694560488,50.305831562182235,1.3876781664835376,78.64106750488281,76.9386978149414,76.07829284667969,81.64697265625,81.07090759277344,79.33438110351562,525.106032261,1999,1731552694.8189812,{'runtime': 526},82.33733271804337,0.9895088179730492,89.1780351109589,0.6379441935269545,"[[0.6893652210884794, 0.6923142499878373, 0.891361144240672, 0.8493436522298141, 0.790770426635681, 0.7623686252870299, 0.7133019141583417], [0.7614300866016698, 0.8664514365563672, 0.9440304460206967, 0.8820528999030326, 0.8633359883119601, 0.8464488895980804, 0.8284800612226262]]",0.04043068439870024,0.009297038743522886,0.5946937895385676,0.07457893778384626,1999,82.33023865948944,1.0210353708794797,0.07342424892345864,0.011276922804161949,-1.6349506378173828,-1.723150372505188,0.0881996750831604,0.0,82.55298698505223,1.0282505374922026,82.33733271804337,0.9895088179730492
ft0i6qua,20241114,BLNN,drop_edge,cora,betweenness,52.08252797576546,0.941721036408161,52.0927096610844,1.3561771051629006,79.15435791015625,77.26874542236328,76.58788299560547,81.82238006591797,81.31462097167969,79.88367462158203,467.693584975,1999,1731553172.2322211,{'runtime': 468},82.14120904476235,0.901457531856005,89.02165289203037,0.5561649625062787,"[[0.6689565581383343, 0.6875935472638356, 0.8778500126415902, 0.8370837999200349, 0.8082489038687635, 0.7631387074722639, 0.7283025035726544], [0.7515368459929977, 0.869423269358091, 0.9519555087111212, 0.8989444064826421, 0.8385793055839642, 0.8551730325028496, 0.8419545211138116]]",0.0393010598879833,0.006945617753770676,0.5996464666813618,0.06593934310664128,1999,82.11633217064617,0.901207774770583,0.08073327015639632,0.01225141178878429,-1.6395533084869385,-1.7254786491394043,0.0859254002571106,0.0,82.33192848072773,0.9001876135021061,82.14120904476235,0.901457531856005
jdz3x4sc,20241114,BLNN,drop_edge_weighted,cora,betweenness,53.780450534473246,1.090446163907893,53.11111701593711,1.214212757818135,79.16543579101562,77.44876098632812,76.71344757080078,81.90546417236328,81.44756317138672,79.71288299560547,484.763882279,1999,1731553666.1881528,{'runtime': 485},82.65343793262574,1.0931910073027766,89.36196433278981,0.7083760051953766,"[[0.682078810931713, 0.6635966507052149, 0.8858519322129345, 0.8404704909009517, 0.8186249196553756, 0.7845636421151021, 0.7348002116361563], [0.7550594981950437, 0.8488718372426274, 0.9516523608557836, 0.9003250525452888, 0.8643384144901141, 0.8650318047670179, 0.8264752842877099]]",0.03857978982328433,0.006323090447068769,0.5965145751086169,0.06299531277762578,1999,82.61395745954874,1.1313667209564071,0.07559984322413905,0.01106276817200248,-1.6402857303619385,-1.7233678102493286,0.08308207988739014,0.0,82.8055673033842,1.142906347737487,82.65343793262574,1.0931910073027766
zm91qhg0,20241114,BLNN,drop_edge_extended,cora,betweenness,52.25765266410371,1.350970227146168,51.723996297152894,1.4179584925986386,79.65656280517578,78.01422119140625,77.11409759521484,81.88700103759766,81.36631774902344,80.14217376708984,541.75727816,1999,1731554216.964651,{'runtime': 542},82.66728195662208,0.8232248498745838,89.36452931616672,0.5360496862308172,"[[0.7099704011151465, 0.699336965127607, 0.8924384382579447, 0.8401356854800872, 0.8125220195234018, 0.7772628978646441, 0.7261208287373162], [0.7395216458539403, 0.8612032316344859, 0.9455893478784856, 0.8984018461229659, 0.8424856904028889, 0.8594555343186396, 0.8403510763661582]]",0.041774871912620026,0.006829896165504177,0.5790390527301474,0.05309296598294776,1999,82.65030763718757,0.8542282100439393,0.06984771927278946,0.01274438335240964,-1.6364822387695312,-1.725011110305786,0.08852887153625488,0.0,82.85987898372159,0.8587615370523334,82.66728195662208,0.8232248498745838
ca8oak5r,20241114,BLNN,drop_edge_weighted_extended,cora,betweenness,54.6019626777243,0.4603207055831831,54.400608620741075,0.3824039319304722,79.57533264160156,77.89189147949219,77.21566009521484,81.87776947021484,81.31462097167969,80.16525268554688,541.529938849,1999,1731554768.675864,{'runtime': 542},82.75957544993076,0.7856339619762034,89.44857122046308,0.4732419285380491,"[[0.6986323270988893, 0.6682781677192723, 0.8795591966771937, 0.8470105624530687, 0.831241120533134, 0.7736662101973397, 0.7349617649603177], [0.7617296349316839, 0.8405536306670838, 0.9386706076503916, 0.8928274661635559, 0.8603881423869518, 0.8600644260696111, 0.8459772079890738]]",0.03663968194249881,0.00697674036895961,0.6167904161895461,0.06611539143468406,1999,82.73361099123775,0.795179960311191,0.06856962731788102,0.009276276904421682,-1.64858078956604,-1.7318029403686523,0.08322209119796753,0.0,82.92176656580435,0.8167647147093969,82.75957544993076,0.7856339619762034
meznctsi,20241114,BGRL,drop_edge,twitch-en,degree,0.7589522849923879,0.00886957236028142,0.7651287682552368,0.009052169218181434,53.72157669067383,53.51441955566406,53.41004180908203,54.61338806152344,54.150997161865234,53.88541793823242,525.774276001,1999,1731603823.5175133,{'runtime': 526},58.173127521487466,0.5276095584671991,56.45385198317607,0.7989249911641828,"[[0.513777238145478, 0.5787215861317683], [0.14052600912771562, 0.9301857661522812]]",0.37168883334780933,0.05529633330085144,0.5885760976809458,0.056462388860896745,1999,56.38859270099944,1.45034357100115,0.3613640487621765,0.05584259999340173,0.64695805311203,0.0,0.64695805311203,0.0,57.80574444773083,0.48074160176429703,58.173127521487466,0.5276095584671991
xw3wnyqa,20241114,BGRL,drop_edge_weighted,twitch-en,degree,0.6988350277929686,0.013591574621569092,0.7000777826317724,0.01376996799079038,53.964359283447266,53.674049377441406,53.708953857421875,54.971229553222656,54.78248596191406,54.12574005126953,537.21487436,1999,1731604372.2893455,{'runtime': 538},59.48430099982459,0.63563496905859,58.15046653251627,0.7456247037405079,"[[0.5574702489220811, 0.5610451952944949], [0.22381746823239088, 0.8986084657176289]]",0.35136979388855755,0.06680690301889008,0.5893736374063571,0.05899422544851183,1999,58.42069684294853,1.1543338931436145,0.3357863737409993,0.06893967543657194,0.6343702673912048,0.0,0.6343702673912048,0.0,59.221601701519035,0.5938051448595805,59.48430099982459,0.63563496905859
va49fdru,20241114,BGRL,drop_edge_extended,twitch-en,degree,0.4960646247253464,0.002843830410466071,0.4983536970736155,0.002870556862488048,54.294132232666016,53.90383529663086,53.69913101196289,54.72916412353515,54.838623046875,54.45200729370117,676.171262937,1999,1731605059.544624,{'runtime': 677},58.55639361515525,0.7189174747523152,56.98985006996703,0.9365467500771664,"[[0.514007628902412, 0.5820559946984838], [0.19685929347810463, 0.9057803490610788]]",0.3335924281440757,0.04948511313682398,0.6142601491150874,0.05366234494799096,1999,56.99141006022705,1.6892060499111132,0.32073626155847274,0.049950445862686994,0.6607798933982849,0.0,0.6607798933982849,0.0,58.30331518506875,0.7253388055311291,58.55639361515525,0.7189174747523152
xaa2e33z,20241114,BGRL,drop_edge_weighted_extended,twitch-en,degree,0.8716159000535323,0.00525698557416181,0.8908385922433504,0.0056061228625177845,54.31658554077149,54.09854507446289,53.97418212890625,55.05543518066406,54.95368957519531,54.47831726074219,704.218249074,1999,1731605772.9395635,{'runtime': 705},58.8861603227504,0.5711376769559912,57.21735020490044,0.8564847190097619,"[[0.5218327974496453, 0.5851842635566065], [0.16138961459182874, 0.9283817714531162]]",0.363578701247076,0.04353654044135287,0.5920089017498691,0.05177496086713504,1999,57.165972253292075,1.5126255333481926,0.35103381094516417,0.04370826592553245,0.6270633339881897,0.0,0.6270633339881897,0.0,58.67726640705614,0.5352888215715991,58.8861603227504,0.5711376769559912
ttoi9q4g,20241114,BGRL,drop_edge,twitch-en,eigen,0.5543254995149756,0.004341471001284896,0.5604087019987469,0.0043052160586391445,54.25203323364258,53.8363037109375,53.82121658325195,54.84142303466797,54.51024627685547,54.35026931762695,528.261424305,1999,1731606310.542617,{'runtime': 533},59.03788808980881,0.6380090357499252,57.52541589111584,0.8464662052224243,"[[0.5221786863856515, 0.5804946873880132], [0.2128765168851535, 0.9065459644546114]]",0.3328951579733005,0.05712517470182841,0.6141284467850949,0.05421863399378822,1999,57.628543601860805,1.3751576396537175,0.3184406104515221,0.05936156966631811,0.593650221824646,0.0,0.593650221824646,0.0,58.7813916937644,0.5597995718714013,59.03788808980881,0.6380090357499252
qh1hvt5z,20241114,BGRL,drop_edge_weighted,twitch-en,eigen,0.6361165848734047,0.0026942089157468412,0.639172488596854,0.002683819702783922,54.00785827636719,53.761749267578125,53.63387298583984,54.31869125366211,54.19590377807617,53.88015365600586,528.935436129,1999,1731606852.872978,{'runtime': 529},58.77126819856166,0.7481195067922946,57.236802173901744,0.9575926066034736,"[[0.5387711199892775, 0.5613500241528435], [0.17176037133367242, 0.9239972212816596]]",0.377253315032272,0.05225775546308312,0.5751526059595439,0.04977374028385647,1999,57.355400124818225,1.4695121727341005,0.3646299616311656,0.05387274035931192,0.6133803725242615,0.0,0.6133803725242615,0.0,58.44373449064883,0.6984319994199654,58.77126819856166,0.7481195067922946
zk8rdia6,20241114,BGRL,drop_edge_extended,twitch-en,eigen,0.4854089307203213,0.0,0.4860567940848653,0.0,54.11170196533203,53.867000579833984,53.78263092041016,54.732669830322266,54.41762924194336,54.23624420166016,692.192886388,1999,1731607554.1339812,{'runtime': 693},58.86248026661989,0.5305579249203152,57.44256715696858,0.4945810299828534,"[[0.550136940182686, 0.5544907339640002], [0.19437988746827012, 0.9079773489129334]]",0.36781065523746065,0.05183139865181316,0.5770907938583573,0.05270145706608585,1999,57.6958231139531,0.7383931560851795,0.3545182845370099,0.052851088258225265,0.6280875205993652,0.0,0.6280875205993652,0.0,58.53174800808909,0.5456165072454466,58.86248026661989,0.5305579249203152
bpkglsxd,20241114,BGRL,drop_edge_weighted_extended,twitch-en,eigen,0.5503060740123794,0.007903204482638483,0.5565695110870759,0.008220026112871016,53.909629821777344,53.68106460571289,53.69843292236328,54.51515197753906,54.36430740356445,54.00996398925781,706.335851509,1999,1731608270.3618617,{'runtime': 707},58.46956674267672,0.6202663445971269,57.04578091931726,0.7760810614507958,"[[0.532190747434564, 0.5590525268330238], [0.2111524211218659, 0.8974686902325331]]",0.343526965654754,0.060810903063326656,0.6007647532310467,0.04973432732287085,1999,57.26075954295536,1.0702515108051238,0.3305198068899534,0.06363545561751748,0.6474255919456482,0.0,0.6474255919456482,0.0,58.101502595423035,0.649765304772939,58.46956674267672,0.6202663445971269
pzkwk6vv,20241114,BGRL,drop_edge,twitch-en,betweenness,0.44053093247685027,8.673617379884034e-17,0.44758197519964343,0.0,53.9839973449707,53.73017883300781,53.59950256347656,54.73968505859375,54.5214729309082,54.29939651489258,524.851889913,1999,1731608804.4341538,{'runtime': 525},58.808103841431326,0.7442600652545767,57.33172467126868,0.887066489935265,"[[0.5292148878274961, 0.5718005131044942], [0.20748980015858431, 0.9027371942720654]]",0.3404544852493826,0.058096785849138265,0.6055755490432497,0.052927056566273493,1999,57.49773191678135,1.477574600902574,0.32675100340323504,0.05983887264435032,0.6193770170211792,0.0,0.6193770170211792,0.0,58.47938206077469,0.6596090993561313,58.808103841431326,0.7442600652545767
vbpv8u2b,20241114,BGRL,drop_edge_weighted,twitch-en,betweenness,0.43373219350395537,0.001032676883204759,0.4342733090488343,0.0010310900993174522,54.25484085083008,53.99592971801758,53.90681457519531,54.553749084472656,54.67583465576172,54.23800277709961,572.911778116,1999,1731609387.6967504,{'runtime': 574},58.84055428872127,0.602915754444703,57.428267533477694,0.6613440495410905,"[[0.5251296165932375, 0.5704810469896253], [0.2370242113032089, 0.8908793231273252]]",0.32037119730673275,0.04649741316690821,0.6202296069387729,0.04377968790157012,1999,57.658100331082075,0.9639556548713348,0.3057246421488198,0.04836764187404701,0.6242396831512451,0.0,0.6242396831512451,0.0,58.520934345401464,0.6295655535538018,58.84055428872127,0.602915754444703
2a13mqyz,20241114,BGRL,drop_edge_extended,twitch-en,betweenness,0.7184349290599973,0.003869610880572416,0.7241936750396689,0.003861320035758575,53.92366027832031,53.71614837646485,53.67247009277344,54.6239128112793,54.20993423461914,53.93278121948242,780.541946498,1999,1731610177.9970567,{'runtime': 781},58.630064900894574,0.6117057052185105,57.05514165897794,0.8327880801790375,"[[0.5239850510188395, 0.57682107774999], [0.18192209995820596, 0.9124362095825664]]",0.3511130550849447,0.05983206682855205,0.6004803940402914,0.05444412844424115,1999,57.155464321470575,1.235858887345456,0.3385449716670485,0.06197624145941847,0.5926064252853394,0.0,0.5926064252853394,0.0,58.29681247838645,0.6674053067366739,58.630064900894574,0.6117057052185105
c8liaumq,20241114,BGRL,drop_edge_weighted_extended,twitch-en,betweenness,0.48990977701539024,8.673617379884034e-17,0.4899189185418492,0.0,53.82683181762695,53.54072952270508,53.57072830200195,54.52568054199219,54.198707580566406,54.022239685058594,704.742560449,1999,1731610892.211043,{'runtime': 705},58.254692159270306,1.0150021848943689,56.66348441310169,1.6521573448904734,"[[0.5126157954217957, 0.5796910191887881], [0.1843302217116589, 0.9063259969877746]]",0.3390857571821766,0.09631756087670933,0.6089257591652051,0.10363172159474077,1999,56.29352746871188,4.227713134814894,0.3273849959803371,0.09512494664611136,0.6163387894630432,0.0,0.6163387894630432,0.0,56.65301856895459,6.220079872526718,58.254692159270306,1.0150021848943689
paiurqyp,20241114,BGRL,drop_edge,twitch-de,degree,1.0738862646907628,0.0,1.1376718911885475,0.0,59.84101867675781,59.52042388916016,59.41565704345703,60.267948150634766,60.231632232666016,59.936302185058594,745.199585227,1999,1731611647.2177875,{'runtime': 746},66.31991051454138,0.44372095716840815,62.07928722356157,0.77212836642264,"[[0.5492913339674744, 0.6485235509238106], [0.2057450749975755, 0.953582041122295]]",0.35303230516543105,0.029058908187693244,0.6099712649819885,0.03190355864598517,1999,64.73434715563738,0.7697058742966859,0.3202785427890754,0.030689424014603787,0.49394041299819946,0.0,0.49394041299819946,0.0,65.43166489355876,0.48566418379542625,66.31991051454138,0.44372095716840815
